Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.06592178,5.16790485,5.3502779,5.59359694,..
China,CHN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.22,103.16,103.21,104.71,108.74
China,CHN,Income share held by highest 10%,SI.DST.10TH.10,29.9,29.4,29.5,29.4,..
China,CHN,Income share held by lowest 10%,SI.DST.FRST.10,2.6,2.7,2.8,3.1,..
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.248,77.744,77.968,78.077,78.211
China,CHN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,4.981858305,4.963477394,4.962522124,4.973518577,..
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,3.1,1.7,0.6,0,..
China,CHN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
China,CHN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
China,CHN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Colombia,COL,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,92.56,98.88,105.54,101.23,98.93
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.67864323,7.62541389,8.1165638,8.99294186,..
Colombia,COL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,96.74,101.98,104.81,103.67,105.67
Colombia,COL,Income share held by highest 10%,SI.DST.10TH.10,39,39.7,40.3,41.8,40.2
Colombia,COL,Income share held by lowest 10%,SI.DST.FRST.10,1.4,1.4,1.2,0.9,1.2
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.646,76.748,76.752,74.769,72.83
Colombia,COL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.75755859,10.82091127,10.88666678,10.95282506,..
Colombia,COL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,35.7,42.5,39.3
Colombia,COL,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Colombia,COL,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Colombia,COL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,4.3,4.6,5.4,6.3,6.6
Comoros,COM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,105.33,107.32,107.08,106.74,107.21
Comoros,COM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.26807451,4.90318584,5.18044472,5.34622765,..
Comoros,COM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,104.44,105.81,105.84,106.31,105.82
Comoros,COM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Comoros,COM,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.625,63.912,64.068,64.166,63.417
Comoros,COM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,23.47133018,23.3203247,23.17438682,23.02724006,..
Comoros,COM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Comoros,COM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,79.7,79.7
Comoros,COM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,27.4,27.4
Comoros,COM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,11.6,11.7,11.6,11.9,13.5
"Congo, Dem. Rep.",COD,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,105.98,108.51,110.94,115.67,120.64
"Congo, Dem. Rep.",COD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.15646601,3.30249262,3.54229975,4.05092573,..
"Congo, Dem. Rep.",COD,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,105.61,107.82,109.93,114.61,119.58
"Congo, Dem. Rep.",COD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
"Congo, Dem. Rep.",COD,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.411,59.942,60.276,59.739,59.193
"Congo, Dem. Rep.",COD,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.42821858,10.32804378,10.2389879,10.15699502,..
"Congo, Dem. Rep.",COD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
"Congo, Dem. Rep.",COD,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,69.2,72.3,76.6
"Congo, Dem. Rep.",COD,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,38.5,39.2,40.7
"Congo, Dem. Rep.",COD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,31.2,31,32.5,33.9,35.3
"Congo, Rep.",COG,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,99.12,102.43,102.97,102.64,107.01
"Congo, Rep.",COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.51812935,1.90143239,2.56553078,4.46762228,..
"Congo, Rep.",COG,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.95,102.69,103.94,103.95,107.96
"Congo, Rep.",COG,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
"Congo, Rep.",COG,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.76,64.053,62.747,63.785,63.519
"Congo, Rep.",COG,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.68747415,11.80806403,11.89347494,11.92652931,..
"Congo, Rep.",COG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
"Congo, Rep.",COG,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,87.9,88.2,88.3,88.7,88.2
"Congo, Rep.",COG,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,49.7,51.1,51.7,55.5,58.8
"Congo, Rep.",COG,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,30.2,30.8,31.1,32,33.3
Costa Rica,CRI,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,105.76,104,96.99,94.64,98.89
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.04522991,7.28587723,7.2212491,7.855371,..
Costa Rica,CRI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,104.93,105.65,101.84,99.51,102.66
Costa Rica,CRI,Income share held by highest 10%,SI.DST.10TH.10,37,36.4,36.7,37,37.2
Costa Rica,CRI,Income share held by lowest 10%,SI.DST.FRST.10,1.6,1.5,1.6,1.4,1.6
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.377,79.484,79.427,79.277,77.023
Costa Rica,CRI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,8.614623006,8.636792742,8.671331746,8.716621057,..
Costa Rica,CRI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,22.1,22.9,23.9,30,26.2
Costa Rica,CRI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,13.7,14.5,15.3,15.9,16.2
Costa Rica,CRI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2.2,2.4,2.6,2.8,2.9
Costa Rica,CRI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.2,3.1,3.1,3.1,3
Cote d'Ivoire,CIV,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,111.1,116.96,121.55,126.22,126.06
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.3050983,3.1189115,3.28960407,3.72245775,..
Cote d'Ivoire,CIV,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,111.53,114.56,116.75,119.82,122.03
Cote d'Ivoire,CIV,Income share held by highest 10%,SI.DST.10TH.10,..,29,..,..,..
Cote d'Ivoire,CIV,Income share held by lowest 10%,SI.DST.FRST.10,..,2.9,..,..,..
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.48,58.849,59.319,59.032,58.598
Cote d'Ivoire,CIV,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,18.53292228,18.43593712,18.35391593,18.28976148,..
Cote d'Ivoire,CIV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,39.5,..,..,..
Cote d'Ivoire,CIV,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,37,38.6,40.6,42.8,44.2
Cote d'Ivoire,CIV,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,8.4,9.2,9.1,9.4,9.7
Cote d'Ivoire,CIV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,9.8,9,8.4,7.9,7.7
Croatia,HRV,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,88.14,100.5,98.19,110.96,72.45
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.67034649,6.75780032,6.81108999,7.76502275,..
Croatia,HRV,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,93.45,102.18,99.5,108.66,82.14
Croatia,HRV,Income share held by highest 10%,SI.DST.10TH.10,22.9,22.7,22.2,22.3,..
Croatia,HRV,Income share held by lowest 10%,SI.DST.FRST.10,2.7,2.9,3,2.9,..
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.82682927,78.07073171,78.42439024,77.72439024,76.42439024
Croatia,HRV,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.029995668,5.01543031,5.002799493,4.99451209,..
Croatia,HRV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,19.3,18.3,18.3,19.2,18
Croatia,HRV,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,7.8,10,11,11.4,9.7
Croatia,HRV,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0.8,0.9,1.3,1.6,1.9
Croatia,HRV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Cuba,CUB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,103.91,91.8,92.64,70.99,65.26
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.47197342,11.0184288,11.08496857,12.48644733,..
Cuba,CUB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,103.91,95.02,95.36,73.26,68.31
Cuba,CUB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Cuba,CUB,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.529,77.496,77.611,77.567,73.683
Cuba,CUB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.130210712,7.107125446,7.083110959,7.062041879,..
Cuba,CUB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Cuba,CUB,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Cuba,CUB,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Cuba,CUB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Curacao,CUW,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
Curacao,CUW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Curacao,CUW,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
Curacao,CUW,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Curacao,CUW,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.01707317,..,..,..,..
Curacao,CUW,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Curacao,CUW,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Curacao,CUW,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Curacao,CUW,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Curacao,CUW,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Cyprus,CYP,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94.43,86.67,88.74,87.23,82.45
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.64387274,6.84573793,6.94943047,8.0934782,..
Cyprus,CYP,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,104,102.36,106.12,106.37,110.73
Cyprus,CYP,Income share held by highest 10%,SI.DST.10TH.10,25.5,27.2,25.5,26.3,..
Cyprus,CYP,Income share held by lowest 10%,SI.DST.FRST.10,3.4,3.5,3.5,3.5,..
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.328,81.382,81.397,81.391,81.203
Cyprus,CYP,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Cyprus,CYP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,15.4,14.7,14.3,13.8,13.9
Cyprus,CYP,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Cyprus,CYP,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Cyprus,CYP,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Czechia,CZE,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,90.19,87.42,87.1,92.93,92.26
Czechia,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.38071537,7.47199488,7.60487127,9.24007225,..
Czechia,CZE,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.95,92.93,92.95,97.33,97.7
Czechia,CZE,Income share held by highest 10%,SI.DST.10TH.10,21.5,21.5,21.5,22.5,..
Czechia,CZE,Income share held by lowest 10%,SI.DST.FRST.10,4.2,4.2,4.2,4,..
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.97804878,79.02926829,79.22926829,78.22682927,77.37317073
Czechia,CZE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.521160057,7.549728261,7.579305587,7.609481314,..
Czechia,CZE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,9.6,10.1,9.5,8.7,10.2
Czechia,CZE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,3.9,3.8,4.2,5.8,8.5
Czechia,CZE,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0,0,0.8,1.6,2.3
Czechia,CZE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Denmark,DNK,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.11,75.83,103.74,103.05,96.17
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.09825516,10.09764194,10.12139606,10.52817535,10.84632206
Denmark,DNK,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.11,92.87,100.59,102.66,102.94
Denmark,DNK,Income share held by highest 10%,SI.DST.10TH.10,24,23.5,23.5,22.9,..
Denmark,DNK,Income share held by lowest 10%,SI.DST.FRST.10,3.7,3.7,3.8,3.7,..
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.10243902,80.95365854,81.45121951,81.60243902,81.40487805
Denmark,DNK,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,4.899735974,4.866481263,4.835726626,4.807598298,..
Denmark,DNK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,12.1,12.3,12.4
Denmark,DNK,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,5.4,5.2,5,5.5,6.8
Denmark,DNK,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1.1,1.1,1.1,1.4,1.8
Denmark,DNK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Djibouti,DJI,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,123.49,138.76,158.49,168.83,184.78
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.46476936,2.26254511,2.01711535,2.00786304,..
Djibouti,DJI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,126.72,131.22,136.75,139.79,144.13
Djibouti,DJI,Income share held by highest 10%,SI.DST.10TH.10,32.3,..,..,..,..
Djibouti,DJI,Income share held by lowest 10%,SI.DST.FRST.10,1.9,..,..,..,..
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.797,63.038,63.085,62.694,62.305
Djibouti,DJI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Djibouti,DJI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.1,..,..,..,..
Djibouti,DJI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,49.2,49.2
Djibouti,DJI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,16.5,16.5
Djibouti,DJI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,19.9,19.4,19,17.3,16.8
Dominica,DMA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,99.71,99.23,100.2,99.99,99.48
Dominica,DMA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.27874804,6.0794425,5.13174009,5.64582825,..
Dominica,DMA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.64,99.44,100.26,100.5,100.12
Dominica,DMA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Dominica,DMA,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.525,73.59,73.559,73.649,72.814
Dominica,DMA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Dominica,DMA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Dominica,DMA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Dominica,DMA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Dominica,DMA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,6.1,6.4,6.8,7.1,6.7
Dominican Republic,DOM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,109.01,117.56,120.14,119.4,120.52
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.49336958,4.12601566,4.23948717,4.94000483,..
Dominican Republic,DOM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,105.65,112.98,116.56,114.28,115.77
Dominican Republic,DOM,Income share held by highest 10%,SI.DST.10TH.10,33.5,35.2,33.1,30.4,30.2
Dominican Republic,DOM,Income share held by lowest 10%,SI.DST.FRST.10,2.3,2.3,2.3,2.4,2.6
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.063,73.232,73.577,72.889,72.615
Dominican Republic,DOM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,12.87194218,13.0379606,13.22340736,13.43542101,..
Dominican Republic,DOM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,25.6,22.8,21,23.4,23.9
Dominican Republic,DOM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,54.4,52.6,55,53.1,52.1
Dominican Republic,DOM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,23.4,22.4,23.2,22.2,22
Dominican Republic,DOM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,6,5.7,6.3,6.3,6.3
Ecuador,ECU,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,93.66,93.4,94.94,96.12,103.98
Ecuador,ECU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.42857933,7.86490965,7.81824636,8.47677135,..
Ecuador,ECU,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,96.17,97.21,100.44,99.46,104.11
Ecuador,ECU,Income share held by highest 10%,SI.DST.10TH.10,33.8,34.4,34.5,36,34.7
Ecuador,ECU,Income share held by lowest 10%,SI.DST.FRST.10,1.6,1.6,1.6,1.3,1.6
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.972,77.094,77.297,72.153,73.67
Ecuador,ECU,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.72426635,10.7034171,10.66828309,10.62690669,..
Ecuador,ECU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.5,23.2,25,33,27.7
Ecuador,ECU,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,26.2,29.3,32.7,36.8,37.3
Ecuador,ECU,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,8.4,9.9,11.6,12.8,13
Ecuador,ECU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,10.8,11.9,13.4,14.1,13.9
"Egypt, Arab Rep.",EGY,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.63,96.22,101.21,101.76,100.97
"Egypt, Arab Rep.",EGY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.63305616,4.99379301,4.83619261,4.36497974,..
"Egypt, Arab Rep.",EGY,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.98,96.32,100.61,103.76,102.75
"Egypt, Arab Rep.",EGY,Income share held by highest 10%,SI.DST.10TH.10,26.9,..,27.5,..,..
"Egypt, Arab Rep.",EGY,Income share held by lowest 10%,SI.DST.FRST.10,3.8,..,3.8,..,..
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.302,71.367,71.358,70.99,70.221
"Egypt, Arab Rep.",EGY,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,29.7,..,..
"Egypt, Arab Rep.",EGY,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,33.1,31.2,27.8,27.3,28.5
"Egypt, Arab Rep.",EGY,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,8.6,7.4,6.7,7.1,8.8
"Egypt, Arab Rep.",EGY,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,6.4,6.3,6.3,6.4,7.2
El Salvador,SLV,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.19,103.37,107.01,101.81,102.61
El Salvador,SLV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.42286873,8.32511997,8.502141,9.85177708,..
El Salvador,SLV,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.77,99.47,102.87,97.95,98.09
El Salvador,SLV,Income share held by highest 10%,SI.DST.10TH.10,29.1,29.4,29.8,..,29
El Salvador,SLV,Income share held by lowest 10%,SI.DST.FRST.10,2.5,2.4,2.4,..,1.9
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.311,72.555,72.559,71.061,70.748
El Salvador,SLV,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.27043574,10.24676455,10.23140664,10.22300061,..
El Salvador,SLV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,26.2,24.6
El Salvador,SLV,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,41.6,42.2,45.1,46.5,48.4
El Salvador,SLV,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,14,14.6,15.1,14.7,16.2
El Salvador,SLV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,8,7.1,7.2,7,7.7
Equatorial Guinea,GNQ,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.97,102.56,102.84,102.88,102.19
Equatorial Guinea,GNQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.95976019,3.10309863,3.0297935,3.7683413,..
Equatorial Guinea,GNQ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.38,102.49,102.64,103.12,101.89
Equatorial Guinea,GNQ,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Equatorial Guinea,GNQ,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.821,61.191,61.644,60.708,60.594
Equatorial Guinea,GNQ,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Equatorial Guinea,GNQ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Equatorial Guinea,GNQ,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Equatorial Guinea,GNQ,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Equatorial Guinea,GNQ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Eritrea,ERI,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.67,99.98,99.93,100.13,100.14
Eritrea,ERI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.72767901,4.12820911,4.45916176,4.09359646,..
Eritrea,ERI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,103.34,103.61,103.91,104.32,104.86
Eritrea,ERI,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Eritrea,ERI,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.577,67.067,67.3,67.133,66.536
Eritrea,ERI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,15.2425663,15.21473053,15.18945806,15.1601429,..
Eritrea,ERI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Eritrea,ERI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Eritrea,ERI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Eritrea,ERI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Estonia,EST,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,103.72,71.14,120.29,122.38,101.94
Estonia,EST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.59727049,6.72095728,6.82277584,7.75206661,7.46633816
Estonia,EST,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.56,84.71,106.74,107.75,98.2
Estonia,EST,Income share held by highest 10%,SI.DST.10TH.10,22.5,22.4,23.3,23.5,..
